x1,y1,x2,y2,rx,ry
3.8206041399,4.03361046344,4.58472496788,4.54633255612,5.34884579586,4.96105464881
4.58472496788,4.54633255612,5.34884579586,4.96105464881,6.11296662384,5.2777767415
5.34884579586,4.96105464881,6.11296662384,5.2777767415,6.87708745182,5.49649883419
6.11296662384,5.2777767415,6.87708745182,5.49649883419,7.6412082798,5.61722092687
6.87708745182,5.49649883419,7.6412082798,5.61722092687,8.40532910778,5.63994301956
7.6412082798,5.61722092687,8.40532910778,5.63994301956,9.16944993576,5.56466511225
8.40532910778,5.63994301956,9.16944993576,5.56466511225,9.93357076374,5.39138720494
9.16944993576,5.56466511225,9.93357076374,5.39138720494,10.6976915917,5.12010929762
9.93357076374,5.39138720494,10.6976915917,5.12010929762,11.4618124197,4.75083139031
10.6976915917,5.12010929762,11.4618124197,4.75083139031,12.2259332477,4.283553483
11.4618124197,4.75083139031,12.2259332477,4.283553483,12.9900540757,3.71827557569
12.2259332477,4.283553483,12.9900540757,3.71827557569,13.7541749036,3.05499766837
12.9900540757,3.71827557569,13.7541749036,3.05499766837,14.5182957316,2.29371976106
13.7541749036,3.05499766837,14.5182957316,2.29371976106,15.2824165596,1.43444185375
14.5182957316,2.29371976106,15.2824165596,1.43444185375,16.0465373876,0.477163946436
0.0,0.0,0.822190911878,0.317062978768,1.64438182376,0.536125957536
0.822190911878,0.317062978768,1.64438182376,0.536125957536,2.46657273564,0.657188936305
1.64438182376,0.536125957536,2.46657273564,0.657188936305,3.28876364751,0.680251915073
2.46657273564,0.657188936305,3.28876364751,0.680251915073,4.11095455939,0.605314893841
3.28876364751,0.680251915073,4.11095455939,0.605314893841,4.93314547127,0.432377872609
4.11095455939,0.605314893841,4.93314547127,0.432377872609,5.75533638315,0.161440851378
0.0,0.0,1.22567110899,0.979460175498,2.45134221798,1.860920351
1.22567110899,0.979460175498,2.45134221798,1.860920351,3.67701332697,2.6443805265
2.45134221798,1.860920351,3.67701332697,2.6443805265,4.90268443596,3.32984070199
3.67701332697,2.6443805265,4.90268443596,3.32984070199,6.12835554495,3.91730087749
4.90268443596,3.32984070199,6.12835554495,3.91730087749,7.35402665394,4.40676105299
6.12835554495,3.91730087749,7.35402665394,4.40676105299,8.57969776293,4.79822122849
7.35402665394,4.40676105299,8.57969776293,4.79822122849,9.80536887192,5.09168140399
8.57969776293,4.79822122849,9.80536887192,5.09168140399,11.0310399809,5.28714157949
9.80536887192,5.09168140399,11.0310399809,5.28714157949,12.2567110899,5.38460175498
11.0310399809,5.28714157949,12.2567110899,5.38460175498,13.4823821989,5.38406193048
12.2567110899,5.38460175498,13.4823821989,5.38406193048,14.7080533079,5.28552210598
13.4823821989,5.38406193048,14.7080533079,5.28552210598,15.9337244169,5.08898228148
14.7080533079,5.28552210598,15.9337244169,5.08898228148,17.1593955259,4.79444245698
15.9337244169,5.08898228148,17.1593955259,4.79444245698,18.3850666349,4.40190263248
17.1593955259,4.79444245698,18.3850666349,4.40190263248,19.6107377438,3.91136280798
18.3850666349,4.40190263248,19.6107377438,3.91136280798,20.8364088528,3.32282298347
19.6107377438,3.91136280798,20.8364088528,3.32282298347,22.0620799618,2.63628315897
20.8364088528,3.32282298347,22.0620799618,2.63628315897,23.2877510708,1.85174333447
22.0620799618,2.63628315897,23.2877510708,1.85174333447,24.5134221798,0.969203509969
0.0,0.0,0.680985749609,1.28750978628,1.36197149922,2.47701957257
0.680985749609,1.28750978628,1.36197149922,2.47701957257,2.04295724883,3.56852935885
1.36197149922,2.47701957257,2.04295724883,3.56852935885,2.72394299844,4.56203914513
2.04295724883,3.56852935885,2.72394299844,4.56203914513,3.40492874805,5.45754893141
2.72394299844,4.56203914513,3.40492874805,5.45754893141,4.08591449766,6.2550587177
3.40492874805,5.45754893141,4.08591449766,6.2550587177,4.76690024727,6.95456850398
4.08591449766,6.2550587177,4.76690024727,6.95456850398,5.44788599687,7.55607829026
4.76690024727,6.95456850398,5.44788599687,7.55607829026,6.12887174648,8.05958807654
5.44788599687,7.55607829026,6.12887174648,8.05958807654,6.80985749609,8.46509786283
6.12887174648,8.05958807654,6.80985749609,8.46509786283,7.4908432457,8.77260764911
6.80985749609,8.46509786283,7.4908432457,8.77260764911,8.17182899531,8.98211743539
7.4908432457,8.77260764911,8.17182899531,8.98211743539,8.85281474492,9.09362722167
8.17182899531,8.98211743539,8.85281474492,9.09362722167,9.53380049453,9.10713700796
8.85281474492,9.09362722167,9.53380049453,9.10713700796,10.2147862441,9.02264679424
9.53380049453,9.10713700796,10.2147862441,9.02264679424,10.8957719937,8.84015658052
10.2147862441,9.02264679424,10.8957719937,8.84015658052,11.5767577434,8.5596663668
10.8957719937,8.84015658052,11.5767577434,8.5596663668,12.257743493,8.18117615309
11.5767577434,8.5596663668,12.257743493,8.18117615309,12.9387292426,7.70468593937
12.257743493,8.18117615309,12.9387292426,7.70468593937,13.6197149922,7.13019572565
12.9387292426,7.70468593937,13.6197149922,7.13019572565,14.3007007418,6.45770551193
13.6197149922,7.13019572565,14.3007007418,6.45770551193,14.9816864914,5.68721529822
14.3007007418,6.45770551193,14.9816864914,5.68721529822,15.662672241,4.8187250845
14.9816864914,5.68721529822,15.662672241,4.8187250845,16.3436579906,3.85223487078
15.662672241,4.8187250845,16.3436579906,3.85223487078,17.0246437402,2.78774465706
16.3436579906,3.85223487078,17.0246437402,2.78774465706,17.7056294898,1.62525444335
17.0246437402,2.78774465706,17.7056294898,1.62525444335,18.3866152395,0.364764229629
0.0,0.0,1.05193523156,0.272608875195,2.10387046312,0.44721775039
1.05193523156,0.272608875195,2.10387046312,0.44721775039,3.15580569468,0.523826625585
2.10387046312,0.44721775039,3.15580569468,0.523826625585,4.20774092624,0.50243550078
3.15580569468,0.523826625585,4.20774092624,0.50243550078,5.2596761578,0.383044375975
4.20774092624,0.50243550078,5.2596761578,0.383044375975,6.31161138936,0.16565325117
0.0,0.0,0.370943484963,0.544633667309,0.741886969926,0.991267334619
0.370943484963,0.544633667309,0.741886969926,0.991267334619,1.11283045489,1.33990100193
0.741886969926,0.991267334619,1.11283045489,1.33990100193,1.48377393985,1.59053466924
1.11283045489,1.33990100193,1.48377393985,1.59053466924,1.85471742482,1.74316833655
1.48377393985,1.59053466924,1.85471742482,1.74316833655,2.22566090978,1.79780200386
1.85471742482,1.74316833655,2.22566090978,1.79780200386,2.59660439474,1.75443567117
2.22566090978,1.79780200386,2.59660439474,1.75443567117,2.96754787971,1.61306933848
2.59660439474,1.75443567117,2.96754787971,1.61306933848,3.33849136467,1.37370300579
2.96754787971,1.61306933848,3.33849136467,1.37370300579,3.70943484963,1.03633667309
3.33849136467,1.37370300579,3.70943484963,1.03633667309,4.0803783346,0.600970340404
3.70943484963,1.03633667309,4.0803783346,0.600970340404,4.45132181956,0.067604007714
0.0,0.0,0.027834620192,0.149053613748,0.055669240384,0.200107227497
0.027834620192,0.149053613748,0.055669240384,0.200107227497,0.083503860576,0.153160841245
0.055669240384,0.200107227497,0.083503860576,0.153160841245,0.111338480768,0.00821445499326
0.0,0.0,0.581434243654,1.54847745534,1.16286848731,2.99895491067
0.581434243654,1.54847745534,1.16286848731,2.99895491067,1.74430273096,4.35143236601
1.16286848731,2.99895491067,1.74430273096,4.35143236601,2.32573697461,5.60590982134
1.74430273096,4.35143236601,2.32573697461,5.60590982134,2.90717121827,6.76238727668
2.32573697461,5.60590982134,2.90717121827,6.76238727668,3.48860546192,7.82086473202
2.90717121827,6.76238727668,3.48860546192,7.82086473202,4.07003970558,8.78134218735
3.48860546192,7.82086473202,4.07003970558,8.78134218735,4.65147394923,9.64381964269
4.07003970558,8.78134218735,4.65147394923,9.64381964269,5.23290819288,10.408297098
4.65147394923,9.64381964269,5.23290819288,10.408297098,5.81434243654,11.0747745534
5.23290819288,10.408297098,5.81434243654,11.0747745534,6.39577668019,11.6432520087
5.81434243654,11.0747745534,6.39577668019,11.6432520087,6.97721092384,12.113729464
6.39577668019,11.6432520087,6.97721092384,12.113729464,7.5586451675,12.4862069194
6.97721092384,12.113729464,7.5586451675,12.4862069194,8.14007941115,12.7606843747
7.5586451675,12.4862069194,8.14007941115,12.7606843747,8.7215136548,12.93716183
8.14007941115,12.7606843747,8.7215136548,12.93716183,9.30294789846,13.0156392854
8.7215136548,12.93716183,9.30294789846,13.0156392854,9.88438214211,12.9961167407
9.30294789846,13.0156392854,9.88438214211,12.9961167407,10.4658163858,12.878594196
9.88438214211,12.9961167407,10.4658163858,12.878594196,11.0472506294,12.6630716514
10.4658163858,12.878594196,11.0472506294,12.6630716514,11.6286848731,12.3495491067
11.0472506294,12.6630716514,11.6286848731,12.3495491067,12.2101191167,11.9380265621
11.6286848731,12.3495491067,12.2101191167,11.9380265621,12.7915533604,11.4285040174
12.2101191167,11.9380265621,12.7915533604,11.4285040174,13.372987604,10.8209814727
12.7915533604,11.4285040174,13.372987604,10.8209814727,13.9544218477,10.1154589281
13.372987604,10.8209814727,13.9544218477,10.1154589281,14.5358560913,9.3119363834
13.9544218477,10.1154589281,14.5358560913,9.3119363834,15.117290335,8.41041383874
14.5358560913,9.3119363834,15.117290335,8.41041383874,15.6987245786,7.41089129407
15.117290335,8.41041383874,15.6987245786,7.41089129407,16.2801588223,6.31336874941
15.6987245786,7.41089129407,16.2801588223,6.31336874941,16.861593066,5.11784620475
16.2801588223,6.31336874941,16.861593066,5.11784620475,17.4430273096,3.82432366008
16.861593066,5.11784620475,17.4430273096,3.82432366008,18.0244615533,2.43280111542
17.4430273096,3.82432366008,18.0244615533,2.43280111542,18.6058957969,0.943278570753
0.0,0.0,1.4182778634,0.439352231686,2.8365557268,0.780704463371
1.4182778634,0.439352231686,2.8365557268,0.780704463371,4.2548335902,1.02405669506
2.8365557268,0.780704463371,4.2548335902,1.02405669506,5.6731114536,1.16940892674
4.2548335902,1.02405669506,5.6731114536,1.16940892674,7.09138931699,1.21676115843
5.6731114536,1.16940892674,7.09138931699,1.21676115843,8.50966718039,1.16611339011
7.09138931699,1.21676115843,8.50966718039,1.16611339011,9.92794504379,1.0174656218
8.50966718039,1.16611339011,9.92794504379,1.0174656218,11.3462229072,0.770817853486
9.92794504379,1.0174656218,11.3462229072,0.770817853486,12.7645007706,0.426170085172
0.0,0.0,0.548127274586,0.195041985845,1.09625454917,0.292083971691
0.548127274586,0.195041985845,1.09625454917,0.292083971691,1.64438182376,0.291125957536
1.09625454917,0.292083971691,1.64438182376,0.291125957536,2.19250909834,0.192167943382
0.0,0.0,0.0663090437348,1.84984257134,0.13261808747,3.60168514267
0.0663090437348,1.84984257134,0.13261808747,3.60168514267,0.198927131204,5.25552771401
0.13261808747,3.60168514267,0.198927131204,5.25552771401,0.265236174939,6.81137028535
0.198927131204,5.25552771401,0.265236174939,6.81137028535,0.331545218674,8.26921285668
0.265236174939,6.81137028535,0.331545218674,8.26921285668,0.397854262409,9.62905542802
0.331545218674,8.26921285668,0.397854262409,9.62905542802,0.464163306143,10.8908979994
0.397854262409,9.62905542802,0.464163306143,10.8908979994,0.530472349878,12.0547405707
0.464163306143,10.8908979994,0.530472349878,12.0547405707,0.596781393613,13.120583142
0.530472349878,12.0547405707,0.596781393613,13.120583142,0.663090437348,14.0884257134
0.596781393613,13.120583142,0.663090437348,14.0884257134,0.729399481082,14.9582682847
0.663090437348,14.0884257134,0.729399481082,14.9582682847,0.795708524817,15.730110856
0.729399481082,14.9582682847,0.795708524817,15.730110856,0.862017568552,16.4039534274
0.795708524817,15.730110856,0.862017568552,16.4039534274,0.928326612287,16.9797959987
0.862017568552,16.4039534274,0.928326612287,16.9797959987,0.994635656021,17.45763857
0.928326612287,16.9797959987,0.994635656021,17.45763857,1.06094469976,17.8374811414
0.994635656021,17.45763857,1.06094469976,17.8374811414,1.12725374349,18.1193237127
1.06094469976,17.8374811414,1.12725374349,18.1193237127,1.19356278723,18.3031662841
1.12725374349,18.1193237127,1.19356278723,18.3031662841,1.25987183096,18.3890088554
1.19356278723,18.3031662841,1.25987183096,18.3890088554,1.3261808747,18.3768514267
1.25987183096,18.3890088554,1.3261808747,18.3768514267,1.39248991843,18.2666939981
1.3261808747,18.3768514267,1.39248991843,18.2666939981,1.45879896216,18.0585365694
1.39248991843,18.2666939981,1.45879896216,18.0585365694,1.5251080059,17.7523791407
1.45879896216,18.0585365694,1.5251080059,17.7523791407,1.59141704963,17.3482217121
1.5251080059,17.7523791407,1.59141704963,17.3482217121,1.65772609337,16.8460642834
1.59141704963,17.3482217121,1.65772609337,16.8460642834,1.7240351371,16.2459068547
1.65772609337,16.8460642834,1.7240351371,16.2459068547,1.79034418084,15.5477494261
1.7240351371,16.2459068547,1.79034418084,15.5477494261,1.85665322457,14.7515919974
1.79034418084,15.5477494261,1.85665322457,14.7515919974,1.92296226831,13.8574345688
1.85665322457,14.7515919974,1.92296226831,13.8574345688,1.98927131204,12.8652771401
1.92296226831,13.8574345688,1.98927131204,12.8652771401,2.05558035578,11.7751197114
1.98927131204,12.8652771401,2.05558035578,11.7751197114,2.12188939951,10.5869622828
2.05558035578,11.7751197114,2.12188939951,10.5869622828,2.18819844325,9.3008048541
2.12188939951,10.5869622828,2.18819844325,9.3008048541,2.25450748698,7.91664742543
2.18819844325,9.3008048541,2.25450748698,7.91664742543,2.32081653072,6.43448999677
2.25450748698,7.91664742543,2.32081653072,6.43448999677,2.38712557445,4.85433256811
2.32081653072,6.43448999677,2.38712557445,4.85433256811,2.45343461819,3.17617513944
2.38712557445,4.85433256811,2.45343461819,3.17617513944,2.51974366192,1.40001771078
0.0,0.0,1.29579688412,1.34057203308,2.59159376824,2.58314406615
1.29579688412,1.34057203308,2.59159376824,2.58314406615,3.88739065236,3.72771609923
2.59159376824,2.58314406615,3.88739065236,3.72771609923,5.18318753647,4.77428813231
3.88739065236,3.72771609923,5.18318753647,4.77428813231,6.47898442059,5.72286016538
5.18318753647,4.77428813231,6.47898442059,5.72286016538,7.77478130471,6.57343219846
6.47898442059,5.72286016538,7.77478130471,6.57343219846,9.07057818883,7.32600423153
7.77478130471,6.57343219846,9.07057818883,7.32600423153,10.3663750729,7.98057626461
9.07057818883,7.32600423153,10.3663750729,7.98057626461,11.6621719571,8.53714829769
10.3663750729,7.98057626461,11.6621719571,8.53714829769,12.9579688412,8.99572033076
11.6621719571,8.53714829769,12.9579688412,8.99572033076,14.2537657253,9.35629236384
12.9579688412,8.99572033076,14.2537657253,9.35629236384,15.5495626094,9.61886439692
14.2537657253,9.35629236384,15.5495626094,9.61886439692,16.8453594935,9.78343642999
15.5495626094,9.61886439692,16.8453594935,9.78343642999,18.1411563777,9.85000846307
16.8453594935,9.78343642999,18.1411563777,9.85000846307,19.4369532618,9.81858049615
18.1411563777,9.85000846307,19.4369532618,9.81858049615,20.7327501459,9.68915252922
19.4369532618,9.81858049615,20.7327501459,9.68915252922,22.02854703,9.4617245623
20.7327501459,9.68915252922,22.02854703,9.4617245623,23.3243439141,9.13629659538
22.02854703,9.4617245623,23.3243439141,9.13629659538,24.6201407983,8.71286862845
23.3243439141,9.13629659538,24.6201407983,8.71286862845,25.9159376824,8.19144066153
24.6201407983,8.71286862845,25.9159376824,8.19144066153,27.2117345665,7.5720126946
25.9159376824,8.19144066153,27.2117345665,7.5720126946,28.5075314506,6.85458472768
27.2117345665,7.5720126946,28.5075314506,6.85458472768,29.8033283347,6.03915676076
28.5075314506,6.85458472768,29.8033283347,6.03915676076,31.0991252188,5.12572879383
29.8033283347,6.03915676076,31.0991252188,5.12572879383,32.394922103,4.11430082691
31.0991252188,5.12572879383,32.394922103,4.11430082691,33.6907189871,3.00487285999
32.394922103,4.11430082691,33.6907189871,3.00487285999,34.9865158712,1.79744489306
33.6907189871,3.00487285999,34.9865158712,1.79744489306,36.2823127553,0.49201692614
0.0,0.0,0.0877115114168,0.237891426789,0.175423022834,0.377782853578
0.0877115114168,0.237891426789,0.175423022834,0.377782853578,0.26313453425,0.419674280367
0.175423022834,0.377782853578,0.26313453425,0.419674280367,0.350846045667,0.363565707156
0.26313453425,0.419674280367,0.350846045667,0.363565707156,0.438557557084,0.209457133945
0.0,0.0,0.802956727631,0.842773790573,1.60591345526,1.58754758115
0.802956727631,0.842773790573,1.60591345526,1.58754758115,2.40887018289,2.23432137172
1.60591345526,1.58754758115,2.40887018289,2.23432137172,3.21182691052,2.78309516229
2.40887018289,2.23432137172,3.21182691052,2.78309516229,4.01478363815,3.23386895286
3.21182691052,2.78309516229,4.01478363815,3.23386895286,4.81774036578,3.58664274344
4.01478363815,3.23386895286,4.81774036578,3.58664274344,5.62069709341,3.84141653401
4.81774036578,3.58664274344,5.62069709341,3.84141653401,6.42365382105,3.99819032458
5.62069709341,3.84141653401,6.42365382105,3.99819032458,7.22661054868,4.05696411516
6.42365382105,3.99819032458,7.22661054868,4.05696411516,8.02956727631,4.01773790573
7.22661054868,4.05696411516,8.02956727631,4.01773790573,8.83252400394,3.8805116963
8.02956727631,4.01773790573,8.83252400394,3.8805116963,9.63548073157,3.64528548687
8.83252400394,3.8805116963,9.63548073157,3.64528548687,10.4384374592,3.31205927745
9.63548073157,3.64528548687,10.4384374592,3.31205927745,11.2413941868,2.88083306802
10.4384374592,3.31205927745,11.2413941868,2.88083306802,12.0443509145,2.35160685859
11.2413941868,2.88083306802,12.0443509145,2.35160685859,12.8473076421,1.72438064917
12.0443509145,2.35160685859,12.8473076421,1.72438064917,13.6502643697,0.999154439739
12.8473076421,1.72438064917,13.6502643697,0.999154439739,14.4532210974,0.175928230312
0.0,0.0,0.581434243654,1.54847745534,1.16286848731,2.99895491067
0.581434243654,1.54847745534,1.16286848731,2.99895491067,1.74430273096,4.35143236601
1.16286848731,2.99895491067,1.74430273096,4.35143236601,2.32573697461,5.60590982134
1.74430273096,4.35143236601,2.32573697461,5.60590982134,2.90717121827,6.76238727668
2.32573697461,5.60590982134,2.90717121827,6.76238727668,3.48860546192,7.82086473202
2.90717121827,6.76238727668,3.48860546192,7.82086473202,4.07003970558,8.78134218735
3.48860546192,7.82086473202,4.07003970558,8.78134218735,4.65147394923,9.64381964269
4.07003970558,8.78134218735,4.65147394923,9.64381964269,5.23290819288,10.408297098
4.65147394923,9.64381964269,5.23290819288,10.408297098,5.81434243654,11.0747745534
5.23290819288,10.408297098,5.81434243654,11.0747745534,6.39577668019,11.6432520087
5.81434243654,11.0747745534,6.39577668019,11.6432520087,6.97721092384,12.113729464
6.39577668019,11.6432520087,6.97721092384,12.113729464,7.5586451675,12.4862069194
6.97721092384,12.113729464,7.5586451675,12.4862069194,8.14007941115,12.7606843747
7.5586451675,12.4862069194,8.14007941115,12.7606843747,8.7215136548,12.93716183
8.14007941115,12.7606843747,8.7215136548,12.93716183,9.30294789846,13.0156392854
8.7215136548,12.93716183,9.30294789846,13.0156392854,9.88438214211,12.9961167407
9.30294789846,13.0156392854,9.88438214211,12.9961167407,10.4658163858,12.878594196
9.88438214211,12.9961167407,10.4658163858,12.878594196,11.0472506294,12.6630716514
10.4658163858,12.878594196,11.0472506294,12.6630716514,11.6286848731,12.3495491067
11.0472506294,12.6630716514,11.6286848731,12.3495491067,12.2101191167,11.9380265621
11.6286848731,12.3495491067,12.2101191167,11.9380265621,12.7915533604,11.4285040174
12.2101191167,11.9380265621,12.7915533604,11.4285040174,13.372987604,10.8209814727
12.7915533604,11.4285040174,13.372987604,10.8209814727,13.9544218477,10.1154589281
13.372987604,10.8209814727,13.9544218477,10.1154589281,14.5358560913,9.3119363834
13.9544218477,10.1154589281,14.5358560913,9.3119363834,15.117290335,8.41041383874
14.5358560913,9.3119363834,15.117290335,8.41041383874,15.6987245786,7.41089129407
15.117290335,8.41041383874,15.6987245786,7.41089129407,16.2801588223,6.31336874941
15.6987245786,7.41089129407,16.2801588223,6.31336874941,16.861593066,5.11784620475
16.2801588223,6.31336874941,16.861593066,5.11784620475,17.4430273096,3.82432366008
16.861593066,5.11784620475,17.4430273096,3.82432366008,18.0244615533,2.43280111542
17.4430273096,3.82432366008,18.0244615533,2.43280111542,18.6058957969,0.943278570753
0.0,0.0,0.121869343405,0.943546151641,0.24373868681,1.78909230328
0.121869343405,0.943546151641,0.24373868681,1.78909230328,0.365608030215,2.53663845492
0.24373868681,1.78909230328,0.365608030215,2.53663845492,0.487477373621,3.18618460657
0.365608030215,2.53663845492,0.487477373621,3.18618460657,0.609346717026,3.73773075821
0.487477373621,3.18618460657,0.609346717026,3.73773075821,0.731216060431,4.19127690985
0.609346717026,3.73773075821,0.731216060431,4.19127690985,0.853085403836,4.54682306149
0.731216060431,4.19127690985,0.853085403836,4.54682306149,0.974954747241,4.80436921313
0.853085403836,4.54682306149,0.974954747241,4.80436921313,1.09682409065,4.96391536477
0.974954747241,4.80436921313,1.09682409065,4.96391536477,1.21869343405,5.02546151641
1.09682409065,4.96391536477,1.21869343405,5.02546151641,1.34056277746,4.98900766805
1.21869343405,5.02546151641,1.34056277746,4.98900766805,1.46243212086,4.8545538197
1.34056277746,4.98900766805,1.46243212086,4.8545538197,1.58430146427,4.62209997134
1.46243212086,4.8545538197,1.58430146427,4.62209997134,1.70617080767,4.29164612298
1.58430146427,4.62209997134,1.70617080767,4.29164612298,1.82804015108,3.86319227462
1.70617080767,4.29164612298,1.82804015108,3.86319227462,1.94990949448,3.33673842626
1.82804015108,3.86319227462,1.94990949448,3.33673842626,2.07177883789,2.7122845779
1.94990949448,3.33673842626,2.07177883789,2.7122845779,2.19364818129,1.98983072954
2.07177883789,2.7122845779,2.19364818129,1.98983072954,2.3155175247,1.16937688119
2.19364818129,1.98983072954,2.3155175247,1.16937688119,2.4373868681,0.250923032826
0.0,0.0,1.03923048454,0.551,2.07846096908,1.004
1.03923048454,0.551,2.07846096908,1.004,3.11769145362,1.359
2.07846096908,1.004,3.11769145362,1.359,4.15692193817,1.616
3.11769145362,1.359,4.15692193817,1.616,5.19615242271,1.775
4.15692193817,1.616,5.19615242271,1.775,6.23538290725,1.836
5.19615242271,1.775,6.23538290725,1.836,7.27461339179,1.799
6.23538290725,1.836,7.27461339179,1.799,8.31384387633,1.664
7.27461339179,1.799,8.31384387633,1.664,9.35307436087,1.431
8.31384387633,1.664,9.35307436087,1.431,10.3923048454,1.1
9.35307436087,1.431,10.3923048454,1.1,11.43153533,0.671
10.3923048454,1.1,11.43153533,0.671,12.4707658145,0.144
0.0,0.0,0.390681785349,1.08562229072,0.781363570697,2.07324458144
0.390681785349,1.08562229072,0.781363570697,2.07324458144,1.17204535605,2.96286687216
0.781363570697,2.07324458144,1.17204535605,2.96286687216,1.56272714139,3.75448916288
1.17204535605,2.96286687216,1.56272714139,3.75448916288,1.95340892674,4.4481114536
1.56272714139,3.75448916288,1.95340892674,4.4481114536,2.34409071209,5.04373374432
1.95340892674,4.4481114536,2.34409071209,5.04373374432,2.73477249744,5.54135603503
2.34409071209,5.04373374432,2.73477249744,5.54135603503,3.12545428279,5.94097832575
2.73477249744,5.54135603503,3.12545428279,5.94097832575,3.51613606814,6.24260061647
3.12545428279,5.94097832575,3.51613606814,6.24260061647,3.90681785349,6.44622290719
3.51613606814,6.24260061647,3.90681785349,6.44622290719,4.29749963883,6.55184519791
